Season,WTeamID,wins,LTeamID,losses,games,PointsFor,PointsAgainst,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGprct
2006,1229.0,8.0,1229.0,19.0,27.0,1500,1604,553,1364,165,512,229,372,258,606,341,439,181,123,480,0.40542521994134895
2006,1231.0,18.0,1231.0,11.0,29.0,2064,1911,731,1590,252,637,350,501,290,694,434,424,183,69,528,0.459748427672956
2006,1232.0,12.0,1232.0,16.0,28.0,1780,1927,636,1519,165,471,343,492,271,598,382,373,189,73,464,0.4186965108624095
2006,1233.0,23.0,1233.0,7.0,30.0,2411,2158,858,1774,193,470,502,723,400,711,475,453,229,125,557,0.4836527621195039
2006,1234.0,25.0,1234.0,8.0,33.0,2191,1939,763,1770,185,552,480,680,363,886,492,487,221,162,499,0.43107344632768363
2006,1235.0,15.0,1235.0,14.0,29.0,2219,2157,828,1836,196,567,367,525,370,582,473,386,277,72,593,0.45098039215686275
2006,1236.0,8.0,1236.0,18.0,26.0,1631,1825,584,1427,190,527,273,381,239,547,287,353,174,48,443,0.409250175192712
2006,1237.0,17.0,1237.0,10.0,27.0,1866,1809,618,1430,201,568,429,579,288,567,329,308,163,58,499,0.43216783216783217
2006,1238.0,14.0,1238.0,17.0,31.0,2219,2290,786,1889,170,509,477,676,380,711,341,478,285,135,651,0.41609317098994175
2006,1239.0,1.0,1239.0,26.0,27.0,1983,2325,707,1627,172,488,397,580,327,636,381,503,172,97,606,0.43454210202827287
2006,1240.0,15.0,1240.0,13.0,28.0,2123,2123,744,1613,214,556,421,606,339,578,376,391,221,93,540,0.4612523248605084
2006,1241.0,5.0,1241.0,23.0,28.0,1803,2176,653,1622,166,499,331,535,406,586,361,457,165,58,559,0.40258939580764486
2006,1242.0,24.0,1242.0,7.0,31.0,2305,1893,846,1794,191,506,422,634,408,811,556,485,300,179,559,0.47157190635451507
2006,1243.0,15.0,1243.0,13.0,28.0,1911,1788,683,1538,122,337,423,595,357,661,452,419,169,95,495,0.44408322496749025
2006,1244.0,11.0,1244.0,15.0,26.0,1827,1984,628,1519,196,631,375,530,305,469,349,359,243,62,472,0.41342988808426595
2006,1245.0,24.0,1245.0,8.0,32.0,2306,2084,784,1766,222,627,516,716,354,716,430,424,247,74,643,0.44394110985277463
2006,1246.0,21.0,1246.0,12.0,33.0,2325,2165,855,1897,252,709,363,553,418,766,468,442,197,102,558,0.4507116499736426
2006,1247.0,18.0,1247.0,10.0,28.0,1941,1833,687,1552,193,540,374,518,327,675,380,390,211,92,477,0.4426546391752577
2006,1248.0,9.0,1248.0,17.0,26.0,1702,1893,572,1383,204,605,354,479,241,532,332,422,199,70,475,0.4135936370209689
2006,1249.0,14.0,1249.0,13.0,27.0,2116,2097,749,1675,183,539,435,662,353,666,410,384,195,135,530,0.4471641791044776
2006,1250.0,17.0,1250.0,12.0,29.0,1778,1750,606,1468,179,507,387,567,285,702,355,425,185,80,511,0.4128065395095368
2006,1251.0,4.0,1251.0,23.0,27.0,1669,2009,590,1463,132,432,357,526,274,599,257,396,145,76,604,0.4032809295967191
2006,1252.0,21.0,1252.0,10.0,31.0,2256,2072,790,1772,223,646,453,616,390,753,422,470,238,88,553,0.445823927765237
2006,1253.0,17.0,1253.0,12.0,29.0,2390,2333,840,1863,245,703,465,658,375,674,384,426,212,96,550,0.45088566827697263
2006,1254.0,11.0,1254.0,16.0,27.0,1851,1964,633,1542,230,628,355,526,311,591,338,391,173,62,541,0.41050583657587547
2006,1255.0,8.0,1255.0,20.0,28.0,2014,2240,712,1672,152,469,438,649,366,658,417,470,197,82,556,0.4258373205741627
2006,1256.0,19.0,1256.0,12.0,31.0,2037,1956,766,1822,139,490,366,575,482,739,443,476,239,126,572,0.42041712403951703
2006,1257.0,18.0,1257.0,12.0,30.0,2094,1940,715,1700,244,697,420,598,365,713,461,390,202,102,565,0.42058823529411765
2006,1258.0,12.0,1258.0,18.0,30.0,2178,2238,773,1841,143,434,489,714,401,718,468,468,229,97,584,0.41988049972840846
2006,1259.0,15.0,1259.0,13.0,28.0,2152,2188,779,1709,223,625,371,539,380,642,395,435,208,67,556,0.45582211819777646
2006,1260.0,17.0,1260.0,11.0,28.0,1995,1968,705,1564,165,469,420,561,340,631,342,367,173,112,521,0.45076726342711
2006,1261.0,22.0,1261.0,8.0,30.0,2243,1957,831,1748,130,385,451,645,417,790,472,467,254,188,470,0.4754004576659039
2006,1263.0,10.0,1263.0,16.0,26.0,1646,1814,564,1379,196,553,322,447,239,621,294,388,149,104,452,0.40899202320522116
2006,1264.0,18.0,1264.0,10.0,28.0,2147,2107,749,1647,186,526,463,682,334,652,370,361,222,161,576,0.45476624165148755
2006,1265.0,19.0,1265.0,10.0,29.0,2230,2101,790,1613,254,660,396,581,305,716,456,387,146,77,511,0.4897706137631742
2006,1266.0,19.0,1266.0,10.0,29.0,2152,2020,762,1693,247,621,381,520,347,684,443,429,218,89,565,0.4500886001181335
2006,1267.0,12.0,1267.0,16.0,28.0,1845,1936,640,1579,181,595,384,569,388,636,376,455,218,73,519,0.4053198226725776
2006,1268.0,18.0,1268.0,12.0,30.0,2323,2196,812,1810,146,392,553,761,421,753,478,499,237,175,577,0.4486187845303867
2006,1269.0,13.0,1269.0,15.0,28.0,1816,1785,647,1476,151,495,371,577,362,681,374,476,162,202,526,0.4383468834688347
2006,1270.0,11.0,1270.0,14.0,25.0,1770,1845,618,1492,155,421,379,559,348,530,294,412,243,61,548,0.41420911528150134
2006,1271.0,7.0,1271.0,22.0,29.0,1882,2167,679,1699,165,516,359,613,390,646,340,497,174,90,530,0.3996468510888758
2006,1272.0,30.0,1272.0,3.0,33.0,2670,2174,926,2068,251,713,567,828,522,866,519,522,323,223,667,0.44777562862669246
2006,1273.0,9.0,1273.0,19.0,28.0,2058,2256,755,1705,172,523,376,549,351,677,333,416,170,80,492,0.44281524926686217
2006,1274.0,16.0,1274.0,15.0,31.0,2128,2031,756,1733,201,575,415,597,421,676,363,390,217,125,560,0.4362377380265436
2006,1275.0,18.0,1275.0,10.0,28.0,1770,1690,638,1384,165,489,329,448,224,656,347,370,153,77,510,0.46098265895953755
2006,1276.0,18.0,1276.0,10.0,28.0,1997,1862,708,1474,180,490,401,527,300,649,415,434,173,113,462,0.48032564450474896
2006,1277.0,21.0,1277.0,11.0,32.0,2366,2192,836,1751,187,505,507,657,354,793,531,451,201,95,579,0.4774414620217019
2006,1278.0,15.0,1278.0,14.0,29.0,1911,1869,688,1578,137,424,398,599,352,658,413,423,244,102,485,0.43599493029150826
2006,1279.0,14.0,1279.0,16.0,30.0,1951,2031,711,1617,180,549,349,554,378,635,406,474,214,84,578,0.4397031539888683
2006,1280.0,15.0,1280.0,15.0,30.0,2043,2058,748,1682,167,532,380,600,402,766,330,520,186,136,529,0.4447086801426873
2006,1281.0,12.0,1281.0,16.0,28.0,1856,1972,660,1542,172,511,364,559,354,591,337,442,167,63,508,0.4280155642023346
2006,1282.0,13.0,1282.0,14.0,27.0,1900,2030,656,1550,212,573,376,519,297,557,312,325,190,75,520,0.4232258064516129
2006,1283.0,20.0,1283.0,8.0,28.0,2109,1859,742,1609,176,462,449,601,339,689,420,391,232,92,523,0.46115599751398384
2006,1284.0,18.0,1284.0,14.0,32.0,2075,2048,746,1683,203,601,380,571,283,762,469,483,245,110,542,0.44325609031491386
2006,1285.0,21.0,1285.0,6.0,27.0,2110,1926,751,1535,201,525,407,571,299,650,478,382,197,79,508,0.48925081433224754
2006,1286.0,13.0,1286.0,14.0,27.0,1971,2011,698,1521,224,600,351,540,286,637,414,389,154,94,490,0.4589086127547666
2006,1287.0,3.0,1287.0,23.0,26.0,1556,1943,568,1362,120,380,300,431,266,538,323,440,177,82,496,0.4170337738619677
2006,1288.0,4.0,1288.0,26.0,30.0,1646,2231,603,1608,127,449,313,504,319,630,292,562,163,99,591,0.375
2006,1290.0,9.0,1290.0,18.0,27.0,1640,1880,594,1409,148,412,304,503,329,552,299,420,145,53,520,0.42157558552164653
2006,1291.0,13.0,1291.0,17.0,30.0,1939,1995,680,1642,175,580,404,562,326,638,366,411,226,78,621,0.41412911084043846
2006,1292.0,15.0,1292.0,12.0,27.0,1885,1892,644,1481,178,520,419,590,321,607,346,385,175,58,534,0.4348413234301148
2006,1293.0,23.0,1293.0,6.0,29.0,2062,1781,752,1666,215,603,343,527,376,693,464,361,229,140,535,0.45138055222088835
2006,1294.0,3.0,1294.0,24.0,27.0,1743,2031,633,1448,152,428,325,494,336,565,416,472,138,62,570,0.43715469613259667
2006,1295.0,12.0,1295.0,12.0,24.0,1679,1625,573,1257,147,370,386,523,296,573,318,402,136,85,458,0.45584725536992843
2006,1296.0,16.0,1296.0,11.0,27.0,1904,1833,670,1400,180,471,384,541,274,591,427,359,148,100,480,0.4785714285714286
2006,1298.0,8.0,1298.0,18.0,26.0,1707,1862,570,1452,180,517,387,541,355,558,310,471,202,57,566,0.3925619834710744
2006,1299.0,6.0,1299.0,23.0,29.0,1790,2064,628,1610,168,600,366,617,339,614,328,472,198,79,558,0.39006211180124223
2006,1301.0,21.0,1301.0,9.0,30.0,2271,2030,750,1606,280,739,491,649,271,726,480,410,221,146,531,0.4669987546699875
2006,1304.0,19.0,1304.0,13.0,32.0,2139,2107,716,1738,212,610,495,738,426,810,427,501,211,123,529,0.41196777905638665
2006,1305.0,26.0,1305.0,5.0,31.0,2239,1959,801,1771,168,467,469,651,392,796,476,402,167,147,504,0.4522868435911914
2006,1306.0,12.0,1306.0,17.0,29.0,1720,1873,569,1362,225,646,357,455,228,606,351,417,129,57,495,0.4177679882525698
2006,1307.0,17.0,1307.0,13.0,30.0,1939,1873,690,1515,193,558,366,547,255,629,408,365,219,67,493,0.45544554455445546
2006,1308.0,15.0,1308.0,14.0,29.0,2023,2044,701,1553,165,470,456,651,316,670,323,473,196,66,517,0.4513844172569221
2006,1309.0,8.0,1309.0,19.0,27.0,1716,1895,612,1470,160,467,332,513,309,588,356,403,173,70,469,0.4163265306122449
2006,1310.0,11.0,1310.0,18.0,29.0,2138,2214,706,1702,223,686,503,674,421,690,402,417,170,67,493,0.41480611045828436
2006,1311.0,8.0,1311.0,18.0,26.0,1795,2084,633,1475,186,555,343,483,246,631,325,433,141,87,478,0.42915254237288136
2006,1313.0,13.0,1313.0,18.0,31.0,1918,2018,708,1687,118,403,384,625,442,741,294,537,229,86,641,0.4196799051570836
2006,1314.0,22.0,1314.0,7.0,29.0,2331,1998,818,1697,200,525,495,704,407,753,521,482,229,114,504,0.48202710665880966
2006,1316.0,4.0,1316.0,22.0,26.0,1787,1986,639,1445,139,408,370,514,303,564,340,428,154,64,475,0.4422145328719723
2006,1317.0,11.0,1317.0,14.0,25.0,1847,1902,653,1528,186,502,355,528,344,574,297,403,219,120,548,0.4273560209424084
2006,1318.0,18.0,1318.0,11.0,29.0,2151,2050,770,1732,218,660,393,536,346,731,462,397,180,232,451,0.4445727482678984
2006,1319.0,18.0,1319.0,10.0,28.0,2098,2046,732,1536,166,423,468,620,281,632,435,467,188,72,578,0.4765625
2006,1320.0,21.0,1320.0,9.0,30.0,1963,1759,687,1513,201,578,388,539,255,741,408,373,157,103,427,0.4540647719762062
2006,1321.0,13.0,1321.0,15.0,28.0,1627,1661,584,1315,193,602,266,395,182,553,412,346,212,68,434,0.444106463878327
2006,1322.0,22.0,1322.0,7.0,29.0,2197,2018,772,1663,191,526,462,687,379,655,483,458,256,95,606,0.46422128683102826
2006,1323.0,15.0,1323.0,13.0,28.0,2128,1965,717,1612,273,677,421,581,341,729,437,330,158,98,451,0.4447890818858561
2006,1324.0,9.0,1324.0,18.0,27.0,1950,2093,671,1512,171,511,437,641,365,598,319,426,199,57,462,0.4437830687830688
2006,1325.0,18.0,1325.0,11.0,29.0,2004,1878,690,1513,213,592,411,592,320,637,408,404,238,67,482,0.4560475875743556
2006,1326.0,25.0,1326.0,5.0,30.0,2241,1905,788,1679,252,680,413,574,303,718,471,364,210,81,462,0.46932698034544373
2006,1328.0,20.0,1328.0,8.0,28.0,1921,1765,684,1525,169,471,384,537,410,615,405,393,199,96,474,0.4485245901639344
2006,1329.0,17.0,1329.0,15.0,32.0,2263,2109,823,1710,148,412,469,634,378,700,483,548,259,108,631,0.4812865497076023
2006,1330.0,21.0,1330.0,9.0,30.0,2126,1925,734,1669,203,587,455,636,359,735,466,384,238,100,486,0.4397843019772319
2006,1331.0,20.0,1331.0,11.0,31.0,2304,2102,804,1774,203,527,493,693,418,741,491,447,206,128,546,0.4532130777903044
2006,1332.0,14.0,1332.0,18.0,32.0,2215,2101,807,1768,220,657,381,570,361,703,431,403,174,94,575,0.45644796380090497
2006,1333.0,13.0,1333.0,18.0,31.0,2043,2170,704,1605,166,470,469,674,321,707,363,479,171,147,528,0.4386292834890966
2006,1334.0,22.0,1334.0,7.0,29.0,2138,1844,770,1587,187,486,411,551,286,734,454,364,172,61,446,0.48519218651543794
2006,1335.0,19.0,1335.0,8.0,27.0,1863,1622,667,1485,178,559,351,519,284,587,389,367,271,73,485,0.44915824915824915
2006,1336.0,15.0,1336.0,14.0,29.0,1950,1962,706,1599,178,495,360,535,344,640,453,369,201,55,403,0.44152595372107567
2006,1337.0,7.0,1337.0,20.0,27.0,1781,1973,638,1556,124,383,381,563,323,647,281,408,177,86,566,0.41002570694087404
2006,1338.0,24.0,1338.0,7.0,31.0,2246,1946,784,1735,194,551,484,703,406,809,512,426,197,119,529,0.45187319884726224
2006,1339.0,11.0,1339.0,17.0,28.0,1928,2072,665,1552,158,417,440,611,283,610,335,386,196,59,541,0.42847938144329895
2006,1340.0,10.0,1340.0,16.0,26.0,1848,1879,635,1419,185,459,393,581,323,592,378,439,156,79,525,0.4474982381959126
2006,1341.0,3.0,1341.0,24.0,27.0,1758,2181,643,1627,141,431,331,549,345,565,269,472,216,54,534,0.39520590043023973
2006,1343.0,12.0,1343.0,14.0,26.0,1356,1449,452,1080,203,552,249,320,141,437,288,345,190,50,491,0.4185185185185185
2006,1344.0,12.0,1344.0,15.0,27.0,2020,2016,713,1556,159,454,435,631,367,595,356,404,213,133,484,0.4582262210796915
2006,1345.0,9.0,1345.0,19.0,28.0,1811,1985,669,1484,153,465,320,468,306,609,366,495,151,93,532,0.4508086253369272
2006,1346.0,11.0,1346.0,16.0,27.0,1953,2015,674,1543,184,562,421,584,320,668,392,463,178,83,552,0.43681140635126375
2006,1347.0,14.0,1347.0,13.0,27.0,1965,1985,655,1550,191,570,464,625,308,622,308,347,180,121,541,0.42258064516129035
2006,1348.0,14.0,1348.0,14.0,28.0,1779,1823,648,1535,124,406,359,525,372,639,347,351,155,88,497,0.4221498371335505
2006,1349.0,10.0,1349.0,16.0,26.0,1717,1834,607,1421,113,339,390,537,277,582,347,391,196,74,458,0.4271639690358902
2006,1350.0,13.0,1350.0,17.0,30.0,1562,1735,545,1364,192,650,280,426,253,579,364,418,152,139,508,0.39956011730205276
2006,1351.0,8.0,1351.0,20.0,28.0,1981,2152,666,1565,228,649,421,588,291,686,418,438,177,98,512,0.4255591054313099
2006,1352.0,13.0,1352.0,14.0,27.0,1927,1975,660,1567,241,626,366,501,345,590,365,401,196,72,465,0.4211869814932993
2006,1353.0,17.0,1353.0,13.0,30.0,2041,1946,688,1616,207,569,458,628,326,693,361,371,169,135,607,0.42574257425742573
2006,1354.0,14.0,1354.0,16.0,30.0,1809,1916,651,1509,112,376,395,571,335,699,287,536,189,73,606,0.43141153081510936
2006,1355.0,8.0,1355.0,20.0,28.0,1766,2085,627,1564,151,441,361,521,364,623,328,526,189,59,509,0.4008951406649616
2006,1356.0,22.0,1356.0,9.0,31.0,1884,1728,660,1606,176,523,388,564,367,650,381,444,266,99,609,0.410958904109589
2006,1357.0,11.0,1357.0,17.0,28.0,1853,1902,656,1459,126,412,415,598,318,661,342,460,207,73,507,0.44962302947224125
2006,1358.0,18.0,1358.0,9.0,27.0,1941,1938,659,1485,197,535,426,688,335,636,464,442,199,89,561,0.44377104377104376
2006,1359.0,18.0,1359.0,11.0,29.0,1849,1762,651,1404,271,704,276,388,223,550,426,308,183,45,418,0.4636752136752137
2006,1360.0,17.0,1360.0,12.0,29.0,2252,2137,809,1698,219,556,415,600,333,682,459,482,203,106,577,0.47644287396937574
2006,1361.0,22.0,1361.0,8.0,30.0,2218,2004,756,1653,203,515,503,697,394,655,395,445,232,91,500,0.4573502722323049
2006,1362.0,11.0,1362.0,17.0,28.0,1935,2002,711,1657,184,547,329,497,355,634,365,399,183,103,523,0.42908871454435726
2006,1363.0,6.0,1363.0,25.0,31.0,2015,2183,756,1849,125,409,378,576,385,720,370,429,175,95,555,0.40886965927528396
2006,1364.0,14.0,1364.0,14.0,28.0,1863,1849,655,1486,162,465,391,551,293,645,345,376,168,91,488,0.4407806191117093
2006,1365.0,11.0,1365.0,16.0,27.0,1801,1880,630,1521,156,494,385,545,328,652,361,375,167,91,509,0.41420118343195267
2006,1366.0,1.0,1366.0,26.0,27.0,1485,2235,504,1378,135,435,342,491,243,527,229,553,170,76,596,0.36574746008708275
2006,1368.0,13.0,1368.0,11.0,24.0,1607,1578,566,1297,129,360,346,514,286,515,281,313,162,88,439,0.4363916730917502
2006,1369.0,5.0,1369.0,20.0,25.0,1571,1760,534,1379,184,542,319,428,289,578,309,357,128,76,427,0.38723712835387963
2006,1371.0,18.0,1371.0,11.0,29.0,1967,1927,671,1629,168,500,457,618,364,705,363,390,196,75,545,0.41190914671577655
2006,1372.0,14.0,1372.0,12.0,26.0,1830,1736,662,1475,138,375,368,525,315,571,361,337,192,27,490,0.4488135593220339
2006,1373.0,15.0,1373.0,13.0,28.0,2084,2040,693,1624,222,588,476,627,306,641,387,371,229,61,441,0.4267241379310345
2006,1374.0,12.0,1374.0,16.0,28.0,1836,1789,657,1534,134,439,388,549,349,671,360,447,215,130,529,0.4282920469361147
2006,1375.0,23.0,1375.0,6.0,29.0,2149,1911,748,1647,248,679,405,575,324,660,411,384,246,38,543,0.4541590771098968
2006,1376.0,17.0,1376.0,15.0,32.0,2148,2007,798,1742,230,636,322,474,369,654,452,391,233,137,472,0.4580941446613088
2006,1378.0,7.0,1378.0,22.0,29.0,1736,1865,615,1465,146,434,360,524,328,652,339,529,166,162,539,0.4197952218430034
2006,1379.0,7.0,1379.0,21.0,28.0,1641,1915,563,1376,98,326,417,606,309,586,296,425,156,42,574,0.40915697674418605
2006,1380.0,19.0,1380.0,12.0,31.0,2039,2000,765,1735,139,436,370,571,406,797,383,545,235,118,554,0.4409221902017291
2006,1381.0,9.0,1381.0,20.0,29.0,1973,2074,692,1465,221,514,368,515,196,632,445,423,182,64,545,0.47235494880546075
2006,1382.0,8.0,1382.0,19.0,27.0,1839,1983,694,1622,122,462,329,525,372,612,364,365,154,74,446,0.4278668310727497
2006,1383.0,10.0,1383.0,17.0,27.0,1721,1812,617,1501,175,510,312,474,315,616,318,411,208,97,569,0.4110592938041306
2006,1384.0,3.0,1384.0,24.0,27.0,1605,1917,575,1447,195,578,260,390,274,551,343,392,142,82,442,0.3973738769868694
2006,1385.0,12.0,1385.0,15.0,27.0,1619,1630,590,1426,93,349,346,527,371,658,352,436,190,106,523,0.41374474053295934
2006,1386.0,18.0,1386.0,13.0,31.0,2036,1895,665,1546,220,608,486,613,290,709,422,397,172,124,581,0.43014230271668824
2006,1387.0,16.0,1387.0,13.0,29.0,1749,1729,618,1494,140,426,373,536,316,679,352,385,149,108,493,0.41365461847389556
2006,1388.0,16.0,1388.0,12.0,28.0,1956,1880,664,1525,191,528,437,614,346,693,303,419,160,110,524,0.43540983606557376
2006,1389.0,17.0,1389.0,15.0,32.0,2385,2407,861,2042,241,711,422,582,475,730,434,418,256,111,627,0.4216454456415279
2006,1390.0,15.0,1390.0,13.0,28.0,1860,1835,631,1485,135,387,463,602,320,641,400,387,149,129,466,0.4249158249158249
2006,1391.0,14.0,1391.0,18.0,32.0,2129,2218,746,1735,175,508,462,628,352,628,377,463,277,86,626,0.42997118155619596
2006,1392.0,4.0,1392.0,24.0,28.0,1629,1927,599,1571,149,439,282,466,326,541,274,366,184,58,598,0.38128580521960537
2006,1393.0,23.0,1393.0,11.0,34.0,2477,2346,893,2032,256,747,435,677,465,838,529,520,307,219,609,0.43946850393700787
2006,1394.0,16.0,1394.0,8.0,24.0,1879,1629,674,1401,158,420,373,527,289,602,430,408,209,94,517,0.48108493932905066
2006,1395.0,6.0,1395.0,24.0,30.0,1870,2098,621,1675,198,613,430,676,403,622,360,477,230,66,579,0.3707462686567164
2006,1396.0,17.0,1396.0,14.0,31.0,1931,1827,681,1711,215,661,354,593,365,611,302,240,311,77,478,0.3980128579777908
2006,1397.0,21.0,1397.0,7.0,28.0,2277,2063,808,1732,249,633,412,588,323,611,482,363,286,85,504,0.4665127020785219
2006,1398.0,12.0,1398.0,15.0,27.0,1874,1888,669,1475,197,566,339,505,320,575,412,380,188,100,544,0.4535593220338983
2006,1399.0,17.0,1399.0,12.0,29.0,2062,2087,720,1667,187,564,435,632,393,655,354,462,209,77,648,0.4319136172765447
2006,1400.0,27.0,1400.0,6.0,33.0,2512,1983,890,1904,245,645,487,675,464,864,492,452,269,169,505,0.46743697478991597
2006,1401.0,21.0,1401.0,8.0,29.0,2007,1753,683,1518,190,530,451,668,301,618,486,389,251,86,626,0.4499341238471673
2006,1402.0,2.0,1402.0,22.0,24.0,1498,1800,542,1311,125,406,289,422,286,515,287,400,145,93,485,0.41342486651411137
2006,1403.0,15.0,1403.0,17.0,32.0,2187,2195,775,1764,172,441,465,653,308,754,482,448,175,78,517,0.43934240362811794
2006,1404.0,11.0,1404.0,15.0,26.0,1867,1935,609,1410,130,404,519,732,313,567,306,374,202,69,555,0.4319148936170213
2006,1405.0,19.0,1405.0,11.0,30.0,2084,1925,739,1590,193,568,413,603,293,587,384,465,291,79,604,0.4647798742138365
2006,1406.0,12.0,1406.0,16.0,28.0,1952,2099,696,1565,185,543,375,537,302,686,432,421,189,71,489,0.4447284345047923
2006,1407.0,11.0,1407.0,15.0,26.0,1873,1851,662,1605,297,860,252,362,302,616,378,319,194,75,429,0.4124610591900312
2006,1408.0,11.0,1408.0,16.0,27.0,1663,1792,580,1348,100,334,403,590,301,659,356,484,168,123,514,0.43026706231454004
2006,1409.0,10.0,1409.0,17.0,27.0,1658,1782,567,1344,142,430,382,545,263,691,326,495,167,90,578,0.421875
2006,1410.0,3.0,1410.0,24.0,27.0,1590,2004,539,1407,115,350,397,587,302,549,290,443,180,45,500,0.38308457711442784
2006,1411.0,6.0,1411.0,22.0,28.0,1857,2185,617,1554,147,432,476,737,356,689,303,534,175,92,551,0.39703989703989706
2006,1412.0,23.0,1412.0,6.0,29.0,2144,1897,760,1687,206,597,418,644,309,586,443,373,322,103,528,0.45050385299347956
2006,1413.0,7.0,1413.0,20.0,27.0,1762,1989,604,1426,166,475,388,549,246,519,322,381,178,46,557,0.423562412342216
2006,1414.0,16.0,1414.0,11.0,27.0,1914,1795,669,1417,229,545,347,461,265,642,400,368,138,73,435,0.4721242060691602
2006,1415.0,5.0,1415.0,22.0,27.0,1774,2100,646,1653,158,504,324,464,358,612,304,463,196,76,538,0.39080459770114945
2006,1416.0,12.0,1416.0,15.0,27.0,1682,1714,602,1389,188,512,290,443,301,609,385,430,175,95,520,0.4334053275737941
2006,1417.0,27.0,1417.0,6.0,33.0,2263,1951,805,1675,207,580,446,634,359,729,464,480,186,91,533,0.48059701492537316
2006,1418.0,13.0,1418.0,16.0,29.0,1936,1991,688,1556,167,566,393,610,307,750,412,494,196,163,540,0.442159383033419
2006,1419.0,7.0,1419.0,18.0,25.0,1570,1804,544,1384,182,541,300,443,282,572,264,412,175,43,474,0.3930635838150289
2006,1420.0,10.0,1420.0,19.0,29.0,1940,2033,711,1634,172,539,346,542,339,615,405,398,207,69,511,0.43512851897184823
2006,1421.0,8.0,1421.0,18.0,26.0,1725,1992,596,1426,140,445,393,544,325,607,346,443,176,57,464,0.4179523141654979
2006,1422.0,10.0,1422.0,19.0,29.0,1951,2124,676,1558,170,526,429,656,345,607,364,476,249,131,533,0.4338896020539153
2006,1423.0,25.0,1423.0,7.0,32.0,2165,1887,775,1813,205,617,410,583,381,777,486,399,246,54,660,0.4274682846111418
2006,1424.0,17.0,1424.0,13.0,30.0,2084,1994,775,1741,183,530,351,524,379,702,472,444,220,94,570,0.44514646754738657
2006,1425.0,16.0,1425.0,13.0,29.0,1998,1956,704,1630,194,563,396,575,286,632,375,410,215,93,543,0.43190184049079755
2006,1426.0,10.0,1426.0,16.0,26.0,1856,1894,638,1416,168,465,412,616,327,623,379,465,180,68,513,0.4505649717514124
